Date,Open,High,Low,Close,Adj Close,Volume
15-05-2017,150.619995,151.830002,150.449997,151.509995,125.663559,4245500
16-05-2017,151.660004,153.990005,151.660004,153.679993,127.463387,5513700
17-05-2017,153.300003,154.139999,150.889999,150.929993,125.182487,5191500
18-05-2017,150.860001,151.330002,150.110001,150.779999,125.058105,3274200
19-05-2017,151.009995,152.460007,150.889999,151.979996,126.053398,5643000
22-05-2017,152.100006,152.839996,151.600006,152.639999,126.600777,3302100
23-05-2017,152.570007,153.679993,151.919998,152.029999,126.094856,2564500
24-05-2017,152.210007,152.759995,151.229996,152.509995,126.492973,3732400
25-05-2017,153.25,153.729996,152.949997,153.199997,127.065262,2582700
26-05-2017,152.850006,153,152.059998,152.490005,126.476364,2443300
30-05-2017,151.949997,152.669998,151.589996,151.729996,125.846008,3666000
31-05-2017,152.029999,152.800003,151.649994,152.630005,126.592529,3543400
01-06-2017,152.800003,152.869995,151.630005,152.669998,126.625641,2918100
02-06-2017,153.070007,153.199997,151.800003,152.050003,126.111458,3585700
05-06-2017,151.820007,152.929993,151.679993,152.410004,126.410019,3975100
06-06-2017,152,152.889999,152,152.369995,126.376869,3797200
07-06-2017,153.050003,154.199997,150.800003,150.979996,125.223984,4865700
08-06-2017,151,152.820007,150.919998,152.100006,126.152931,3709000
09-06-2017,152,154.259995,151.880005,154.100006,127.811729,4361500
12-06-2017,154.190002,157.199997,154.020004,155.179993,128.707489,6471500
13-06-2017,155.440002,155.479996,154.149994,154.25,127.936119,3523500
14-06-2017,153.970001,154.940002,152.940002,153.809998,127.571198,3049100
15-06-2017,153.289993,154.690002,153.289993,154.220001,127.911263,4654300
16-06-2017,154.229996,155.419998,152.970001,155.380005,128.873383,6742000
19-06-2017,155.509995,155.860001,154.539993,154.839996,128.425491,4629500
20-06-2017,154.479996,155.389999,154.25,154.949997,128.516739,4481700
21-06-2017,155.789993,155.789993,153.389999,153.789993,127.554596,3959700
22-06-2017,154.550003,154.990005,153.690002,154.399994,128.060562,2376500
23-06-2017,154.339996,154.679993,153.800003,154.110001,127.820038,3282200
26-06-2017,154.710007,155.75,154.630005,155.229996,128.748978,2153500
27-06-2017,155,155.339996,154.5,154.75,128.350876,2386500
28-06-2017,155.149994,155.550003,154.779999,155.320007,128.823639,2221000
29-06-2017,155.350006,155.740005,153.619995,154.130005,127.836639,3262200
30-06-2017,154.279999,154.5,153.139999,153.830002,127.587807,3571500
03-07-2017,153.580002,156.029999,153.520004,155.580002,129.039246,2822500
05-07-2017,155.770004,155.889999,153.630005,153.669998,127.455101,3564400
06-07-2017,153.360001,153.830002,152.229996,152.360001,126.368599,2757500
07-07-2017,152.619995,153.490005,152.139999,152.940002,126.849617,2460100
10-07-2017,152.910004,153.889999,152.630005,153.419998,127.247742,3206200
11-07-2017,153.259995,153.649994,152.050003,153.190002,127.056961,3447500
12-07-2017,153.479996,154.240005,153.050003,153.699997,127.479973,3097900
13-07-2017,153.699997,154.190002,153.190002,153.630005,127.421913,2476100
14-07-2017,154.009995,154.619995,153.399994,154.240005,127.927849,3256400
17-07-2017,153.589996,153.880005,152.240005,153.009995,126.907677,4762600
18-07-2017,152.360001,154.289993,152,154,127.728783,7566800
19-07-2017,150.020004,150.25,146.710007,147.529999,122.362503,14293600
20-07-2017,147.529999,148.830002,147.029999,147.660004,122.47036,7212200
21-07-2017,147.589996,147.869995,146.509995,147.080002,121.989281,6509500
24-07-2017,147,147.039993,145.800003,145.990005,121.085281,3877600
25-07-2017,146.570007,147.490005,146.029999,146.190002,121.251144,4208900
26-07-2017,146.270004,146.460007,144.470001,145.360001,120.562729,3932400
27-07-2017,145,145.399994,143.639999,145.070007,120.322197,6430800
28-07-2017,144.809998,145.039993,143.839996,144.289993,119.675232,3054800
31-07-2017,144.380005,144.929993,144.169998,144.669998,119.990433,4355700
01-08-2017,145,145.669998,144.720001,145.300003,120.51297,3219500
02-08-2017,145.119995,145.289993,144.220001,144.449997,119.807953,3540900
03-08-2017,144.429993,145.339996,144.429993,144.940002,120.214371,3035400
04-08-2017,145,145.389999,144.399994,145.160004,120.396835,2549400
07-08-2017,145,145.089996,142.75,143.470001,118.995132,4618300
08-08-2017,142,142.759995,142,142.110001,119.11248,3298700
09-08-2017,141.75,142.029999,141.190002,141.770004,118.827507,2925800
10-08-2017,141.639999,142.419998,141.229996,141.839996,118.886162,4525400
11-08-2017,142.449997,142.589996,141.520004,141.839996,118.886162,3004000
14-08-2017,142,142.759995,141.940002,142.320007,119.288483,2248600
15-08-2017,142.550003,143.339996,140.580002,142.070007,119.078949,4681500
16-08-2017,141.789993,142.910004,141.610001,142.5,119.439346,3287800
17-08-2017,142.520004,142.889999,140.699997,140.699997,117.930649,4422100
18-08-2017,140.869995,141.149994,139.580002,139.699997,117.092506,4152700
21-08-2017,139.589996,140.419998,139.130005,140.330002,117.620529,3190700
22-08-2017,140.639999,141.149994,140.380005,141.009995,118.190483,2544400
23-08-2017,140.699997,143.050003,140.679993,142.139999,119.137611,4048300
24-08-2017,142.5,143.679993,142.25,142.940002,119.808136,3592200
25-08-2017,143.300003,144.190002,143.25,143.740005,120.478683,2872900
28-08-2017,144.110001,144.559998,142.389999,142.509995,119.447723,5086000
29-08-2017,142.100006,143.429993,141.899994,143.139999,119.9758,3009500
30-08-2017,143.259995,143.279999,142.410004,142.559998,119.489662,2736000
31-08-2017,143.020004,143.660004,142.630005,143.029999,119.883575,3656400
01-09-2017,142.979996,144.5,142.979996,144.080002,120.763664,3351700
05-09-2017,143.5,144.360001,142.699997,143.039993,119.891991,3097500
06-09-2017,143.880005,144.470001,143.5,143.820007,120.545761,3273300
07-09-2017,144.100006,144.639999,142.410004,142.899994,119.774628,4188200
08-09-2017,143.149994,143.149994,141.639999,142.449997,119.397446,3366200
11-09-2017,143.539993,145.130005,143.009995,144.860001,121.417435,4613400
12-09-2017,145.110001,146.369995,144.509995,145.759995,122.171776,5238100
13-09-2017,145.350006,146.289993,145.339996,145.990005,122.364616,4101000
14-09-2017,145.860001,146.380005,145.509995,145.539993,121.987419,3756900
15-09-2017,144.820007,145.169998,144.080002,144.820007,121.383911,7397200
18-09-2017,144.809998,145.479996,144.270004,144.550003,121.157616,3019500
19-09-2017,144.789993,144.979996,144.220001,144.389999,121.023499,3464400
20-09-2017,144.929993,145.880005,144.419998,145.880005,122.2724,5447500
21-09-2017,145.649994,145.889999,145.100006,145.259995,121.752708,2555600
22-09-2017,145.589996,145.589996,144.589996,145.130005,121.64373,2792300
25-09-2017,145.119995,146.029999,144.910004,145.869995,122.263977,5213100
26-09-2017,146.360001,147.419998,145.940002,146.559998,122.842323,4488600
27-09-2017,146.679993,146.899994,145.029999,145.660004,122.08799,3502700
28-09-2017,145.660004,145.860001,144.210007,145.660004,122.08799,2774800
29-09-2017,145.449997,145.690002,144.919998,145.080002,121.601852,2654700
02-10-2017,145.350006,146.869995,145.210007,146.660004,122.926163,2973200
03-10-2017,146.690002,147.199997,146.339996,146.779999,123.026718,2302700
04-10-2017,147,147.020004,146.110001,146.479996,122.775269,2244400
05-10-2017,146.679993,147.539993,146.479996,146.720001,122.976433,2686500
06-10-2017,146.639999,146.850006,146.320007,146.479996,122.775269,2623200
09-10-2017,146.5,147.789993,146.350006,147.389999,123.538017,2682600
10-10-2017,147.710007,148.949997,147.649994,148.5,124.468376,4032600
11-10-2017,148.399994,148.470001,147.279999,147.619995,123.730797,3702200
12-10-2017,147.559998,147.889999,146.770004,147.029999,123.23629,3264300
13-10-2017,147.479996,147.850006,146.940002,147.100006,123.294945,2506600
16-10-2017,147.220001,147.669998,146.509995,146.830002,123.068619,3052100
17-10-2017,146.630005,147.119995,146.179993,146.539993,122.825569,6372400
18-10-2017,157.119995,161.229996,156.949997,159.529999,133.71344,30490200
19-10-2017,159.800003,160.960007,159.089996,160.899994,134.861694,9914200
20-10-2017,161.070007,162.479996,159.770004,162.070007,135.842377,7868800
23-10-2017,162.050003,162.509995,159.539993,159.550003,133.730194,5779400
24-10-2017,159.649994,159.699997,155.169998,155.880005,130.654099,8194700
25-10-2017,156.009995,156.369995,153.059998,153.5,128.659225,6921100
26-10-2017,154.309998,155.119995,153.539993,153.600006,128.743073,4300500
27-10-2017,154.539993,154.630005,152.910004,153.679993,128.810104,4895200
30-10-2017,153.759995,154.589996,152.710007,154.360001,129.380051,4210400
